Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
4.175108,116,0x3D,0x88,Read,ACK
4.177259,116,0x3D,0xFF,Read,ACK
4.17941,116,0x3D,0xDB,Read,NAK
4.2373265,117,0x3C,0x03,Write,ACK
4.242002,118,0x3D,0xFB,Read,ACK
4.244153,118,0x3D,0x0B,Read,ACK
4.246304,118,0x3D,0x01,Read,ACK
4.2484545,118,0x3D,0x85,Read,ACK
4.2506055,118,0x3D,0xFF,Read,ACK
4.252756,118,0x3D,0xDA,Read,NAK
4.315347,120,0x3D,0xFD,Read,NAK
4.317259,120,0x3D,0x03,Read,ACK
4.31941,120,0x3D,0x00,Read,NAK
4.3215605,120,0x3D,0x41,Read,ACK
4.3237115,120,0x3D,0x7F,Read,NAK
4.3258625,120,0x3D,0x6D,Read,ACK
4.384013,121,0x3C,0x03,Write,ACK
4.388688,122,0x3D,0xFB,Read,ACK
4.390839,122,0x3D,0x0A,Read,ACK
4.3929895,122,0x3D,0x01,Read,ACK
4.3951405,122,0x3D,0x87,Read,ACK
4.3972915,122,0x3D,0xFF,Read,ACK
4.399442,122,0x3D,0xD7,Read,NAK
4.4573565,123,0x3C,0x03,Write,ACK
4.4620325,124,0x3D,0xFB,Read,ACK
4.464183,124,0x3D,0x02,Read,ACK
4.4663345,124,0x3D,0x01,Read,ACK
4.4684855,124,0x3D,0x8D,Read,ACK
4.4706365,124,0x3D,0xFF,Read,ACK
4.4727875,124,0x3D,0xD3,Read,NAK
4.5307015,125,0x3C,0x03,Write,ACK
4.535377,126,0x3D,0xFA,Read,ACK
4.5375275,126,0x3D,0xFE,Read,ACK
4.543502,127,0xA2,0xBF,Write,NAK
4.545653,127,0xA2,0xB5,Write,NAK
4.604041,128,0x3C,0x03,Write,ACK
4.608716,129,0x3D,0xFB,Read,ACK
4.6108665,129,0x3D,0x04,Read,ACK
4.6130175,129,0x3D,0x01,Read,ACK
4.615168,129,0x3D,0x89,Read,ACK
4.6173185,129,0x3D,0xFF,Read,ACK
