Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.065046,0,0x3C,0x03,Write,ACK
0.0697215,1,0x3D,0xFB,Read,ACK
0.0718725,1,0x3D,0xBC,Read,ACK
0.0740235,1,0x3D,0x01,Read,ACK
0.0761745,1,0x3D,0xA1,Read,ACK
0.0783255,1,0x3D,0x02,Read,ACK
0.080477,1,0x3D,0x5D,Read,NAK
0.1383965,2,0x3C,0x03,Write,ACK
0.1428335,3,0x3E,0x7D,Write,NAK
0.1449845,3,0x3E,0x5C,Write,NAK
0.147136,3,0x3E,0x00,Write,NAK
0.1492865,3,0x3E,0x50,Write,NAK
0.1514375,3,0x3E,0x01,Write,ACK
0.1535885,3,0x3E,0x30,Write,NAK
0.2117465,4,0x3C,0x03,Write,ACK
0.2161835,5,0x1E,0x7D,Write,NAK
0.2183345,5,0x1E,0x5D,Write,NAK
0.2204855,5,0x1E,0x00,Write,NAK
0.222636,5,0x1E,0x52,Write,ACK
0.2247875,5,0x1E,0x01,Write,ACK
0.226938,5,0x1E,0x2E,Write,ACK
0.285096,6,0x3C,0x03,Write,ACK
0.2897715,7,0x3D,0xFB,Read,ACK
0.291923,7,0x3D,0xBC,Read,ACK
0.294074,7,0x3D,0x01,Read,ACK
0.296225,7,0x3D,0xA2,Read,ACK
0.298376,7,0x3D,0x02,Read,ACK
0.300527,7,0x3D,0x5E,Read,NAK
0.3584485,8,0x3C,0x03,Write,ACK
0.3631245,9,0x3D,0xFB,Read,ACK
0.3652755,9,0x3D,0xB7,Read,ACK
0.367426,9,0x3D,0x01,Read,ACK
0.369577,9,0x3D,0xA0,Read,ACK
0.3717285,9,0x3D,0x02,Read,ACK
0.3738795,9,0x3D,0x5E,Read,NAK
0.4317995,10,0x3C,0x03,Write,ACK
0.436476,11,0x3D,0xFB,Read,ACK
0.438627,11,0x3D,0xBC,Read,ACK
0.440778,11,0x3D,0x01,Read,ACK
0.4429295,11,0x3D,0x9D,Read,ACK
0.4450805,11,0x3D,0x02,Read,ACK
0.4472315,11,0x3D,0x5E,Read,NAK
0.5051535,12,0x3C,0x03,Write,ACK
0.509829,13,0x3D,0xFB,Read,ACK
0.51198,13,0x3D,0xBD,Read,ACK
0.514131,13,0x3D,0x01,Read,ACK
0.516282,13,0x3D,0x9E,Read,ACK
0.518433,13,0x3D,0x02,Read,ACK
0.5205845,13,0x3D,0x5B,Read,NAK
0.5785045,14,0x3C,0x03,Write,ACK
0.58318,15,0x3D,0xFB,Read,ACK
0.5853305,15,0x3D,0xBC,Read,ACK
0.587482,15,0x3D,0x01,Read,ACK
0.589633,15,0x3D,0xA2,Read,ACK
0.5917845,15,0x3D,0x02,Read,ACK
0.593935,15,0x3D,0x59,Read,NAK
0.6518565,16,0x3C,0x03,Write,ACK
0.656533,17,0x3D,0xFB,Read,ACK
0.658684,17,0x3D,0xB4,Read,ACK
0.6608355,17,0x3D,0x01,Read,ACK
0.662987,17,0x3D,0xA1,Read,ACK
0.665138,17,0x3D,0x02,Read,ACK
0.667289,17,0x3D,0x5D,Read,NAK
0.7252115,18,0x3C,0x03,Write,ACK
0.7298875,19,0x3D,0xFB,Read,ACK
0.732039,19,0x3D,0xB4,Read,ACK
0.73419,19,0x3D,0x00,Read,NAK
0.7361015,19,0x3D,0x50,Read,NAK
0.738253,19,0x3D,0x01,Read,ACK
0.740404,19,0x3D,0x2E,Read,NAK
0.7985645,20,0x3C,0x03,Write,ACK
0.8032405,21,0x3D,0xFB,Read,ACK
0.8053915,21,0x3D,0xBB,Read,ACK
0.8075425,21,0x3D,0x01,Read,ACK
0.8096935,21,0x3D,0x9C,Read,ACK
0.811845,21,0x3D,0x02,Read,ACK
0.813996,21,0x3D,0x59,Read,NAK
0.8719155,22,0x3C,0x03,Write,ACK
0.8765915,23,0x3D,0xFB,Read,ACK
0.8818495,24,0x60,0x14,Write,NAK
0.8840005,24,0x60,0xB0,Write,ACK
0.8861515,24,0x60,0x22,Write,NAK
0.9452645,25,0x3C,0x03,Write,ACK
0.949941,26,0x3D,0xFB,Read,ACK
0.952092,26,0x3D,0xB5,Read,ACK
0.954243,26,0x3D,0x01,Read,ACK
0.956394,26,0x3D,0xA2,Read,ACK
0.958545,26,0x3D,0x02,Read,ACK
0.960696,26,0x3D,0x5D,Read,NAK
1.0186155,27,0x3C,0x03,Write,ACK
1.0232915,28,0x3D,0xFB,Read,ACK
1.0254425,28,0x3D,0xB9,Read,ACK
1.027594,28,0x3D,0x01,Read,ACK
1.029745,28,0x3D,0x9E,Read,ACK
1.031896,28,0x3D,0x02,Read,ACK
1.034047,28,0x3D,0x5D,Read,NAK
1.091965,29,0x3C,0x03,Write,ACK
1.0966405,30,0x3D,0xFB,Read,ACK
1.098791,30,0x3D,0xBA,Read,ACK
1.100942,30,0x3D,0x01,Read,ACK
1.103093,30,0x3D,0x9A,Read,ACK
1.105244,30,0x3D,0x02,Read,ACK
1.165311,31,0x3C,0x03,Write,ACK
1.169987,32,0x3D,0xFB,Read,ACK
1.172138,32,0x3D,0xB8,Read,ACK
1.174289,32,0x3D,0x01,Read,ACK
1.17644,32,0x3D,0xA4,Read,ACK
1.1785915,32,0x3D,0x02,Read,ACK
1.180742,32,0x3D,0x5B,Read,NAK
1.2386615,33,0x3C,0x03,Write,ACK
1.2433375,34,0x3D,0xFB,Read,ACK
1.2454885,34,0x3D,0xBA,Read,ACK
1.2476395,34,0x3D,0x01,Read,ACK
1.2497905,34,0x3D,0xA2,Read,ACK
1.251942,34,0x3D,0x02,Read,ACK
1.254093,34,0x3D,0x5C,Read,NAK
1.3120125,35,0x3C,0x03,Write,ACK
1.316688,36,0x3D,0xFB,Read,ACK
1.318839,36,0x3D,0xB4,Read,ACK
1.3209905,36,0x3D,0x01,Read,ACK
1.323141,36,0x3D,0x9F,Read,ACK
1.325292,36,0x3D,0x02,Read,ACK
1.3274425,36,0x3D,0x59,Read,NAK
1.38536,37,0x3C,0x03,Write,ACK
1.3900355,38,0x3D,0xFB,Read,ACK
1.392187,38,0x3D,0xB5,Read,ACK
1.394338,38,0x3D,0x01,Read,ACK
1.3964885,38,0x3D,0xA1,Read,ACK
1.39864,38,0x3D,0x02,Read,ACK
1.4007905,38,0x3D,0x5A,Read,NAK
1.458709,39,0x3C,0x03,Write,ACK
1.4633845,40,0x3D,0xFB,Read,ACK
1.4655355,40,0x3D,0xBA,Read,ACK
1.4676865,40,0x3D,0x01,Read,ACK
1.4698375,40,0x3D,0xA0,Read,ACK
1.4719885,40,0x3D,0x02,Read,ACK
1.4741395,40,0x3D,0x57,Read,NAK
1.532054,41,0x3C,0x01,Write,NAK
1.5367295,42,0x3D,0xFB,Read,ACK
1.5388805,42,0x3D,0xBC,Read,ACK
1.541032,42,0x3D,0x01,Read,ACK
1.543183,42,0x3D,0x9D,Read,ACK
1.5453335,42,0x3D,0x02,Read,ACK
1.6054015,43,0x3C,0x03,Write,ACK
1.6100775,44,0x3D,0xFD,Read,NAK
1.6148575,45,0xF0,0x05,Write,ACK
1.6170085,45,0xF0,0x88,Write,ACK
1.619159,45,0xF0,0x08,Write,NAK
1.6787455,46,0x3C,0x03,Write,ACK
1.683421,47,0x3D,0xFB,Read,ACK
1.6855715,47,0x3D,0xBB,Read,ACK
1.6877225,47,0x3D,0x01,Read,ACK
1.6898735,47,0x3D,0x9D,Read,ACK
1.692024,47,0x3D,0x02,Read,ACK
1.694175,47,0x3D,0x55,Read,NAK
1.752091,48,0x3C,0x03,Write,ACK
1.756767,49,0x3D,0xFB,Read,ACK
1.7589175,49,0x3D,0xBE,Read,ACK
1.761069,49,0x3D,0x01,Read,ACK
1.76322,49,0x3D,0x9F,Read,ACK
1.7653705,49,0x3D,0x02,Read,ACK
1.7675215,49,0x3D,0x58,Read,NAK
1.825437,50,0x3C,0x03,Write,ACK
1.8301125,51,0x3D,0xFB,Read,ACK
1.8322635,51,0x3D,0xBF,Read,ACK
1.834414,51,0x3D,0x01,Read,ACK
1.8365655,51,0x3D,0xA2,Read,ACK
1.8387165,51,0x3D,0x02,Read,ACK
1.840867,51,0x3D,0x5A,Read,NAK
1.8987875,52,0x3C,0x03,Write,ACK
1.903463,53,0x3D,0xFB,Read,ACK
1.905614,53,0x3D,0xBB,Read,ACK
1.907765,53,0x3D,0x01,Read,ACK
